series_id,ds,y,regime,promo,price,in_train
smooth_001,2022-09-24,115.55055687411627,smooth_seasonal,0,10.0,True
smooth_001,2022-09-25,119.30469807499573,smooth_seasonal,0,10.0,True
smooth_001,2022-09-26,114.96899674131159,smooth_seasonal,0,10.0,True
smooth_001,2022-09-27,109.26587364729097,smooth_seasonal,0,10.0,True
smooth_001,2022-09-28,117.54286790911117,smooth_seasonal,0,10.0,True
smooth_001,2022-09-29,115.82135023537876,smooth_seasonal,0,10.0,True
smooth_001,2022-09-30,115.33120211469777,smooth_seasonal,0,10.0,True
smooth_001,2022-10-01,121.49136163116835,smooth_seasonal,0,10.0,True
smooth_001,2022-10-02,116.58680274983077,smooth_seasonal,0,10.0,True
smooth_001,2022-10-03,107.21206453671842,smooth_seasonal,0,10.0,True
smooth_001,2022-10-04,113.1481316603988,smooth_seasonal,0,10.0,True
smooth_001,2022-10-05,117.80635814734114,smooth_seasonal,0,10.0,True
smooth_001,2022-10-06,123.9814873466015,smooth_seasonal,0,10.0,True
smooth_001,2022-10-07,122.48896655395711,smooth_seasonal,0,10.0,True
smooth_001,2022-10-08,124.86385955504954,smooth_seasonal,0,10.0,True
smooth_001,2022-10-09,126.78886849357389,smooth_seasonal,0,10.0,True
smooth_001,2022-10-10,112.96876716577967,smooth_seasonal,0,10.0,True
smooth_001,2022-10-11,114.32172377314029,smooth_seasonal,0,10.0,True
smooth_001,2022-10-12,105.5714761422297,smooth_seasonal,0,10.0,True
smooth_001,2022-10-13,114.54748081764642,smooth_seasonal,0,10.0,True
smooth_001,2022-10-14,122.78259292587434,smooth_seasonal,0,10.0,True
smooth_001,2022-10-15,125.44484937064576,smooth_seasonal,0,10.0,True
smooth_001,2022-10-16,122.47032320379913,smooth_seasonal,0,10.0,True
smooth_001,2022-10-17,102.75903037960728,smooth_seasonal,0,10.0,True
smooth_001,2022-10-18,114.52108463930264,smooth_seasonal,0,10.0,True
smooth_001,2022-10-19,114.51345592234625,smooth_seasonal,0,10.0,True
smooth_001,2022-10-20,124.1836104115435,smooth_seasonal,0,10.0,True
smooth_001,2022-10-21,128.96421189601696,smooth_seasonal,0,10.0,True
smooth_001,2022-10-22,126.44076350119134,smooth_seasonal,0,10.0,True
smooth_001,2022-10-23,119.06184475012608,smooth_seasonal,0,10.0,True
smooth_001,2022-10-24,110.2830662360126,smooth_seasonal,0,10.0,True
smooth_001,2022-10-25,113.38043839135959,smooth_seasonal,0,10.0,True
smooth_001,2022-10-26,117.95286771113325,smooth_seasonal,0,10.0,True
smooth_001,2022-10-27,112.44325116775947,smooth_seasonal,0,10.0,True
smooth_001,2022-10-28,119.60791485570849,smooth_seasonal,0,10.0,True
smooth_001,2022-10-29,131.6190882804575,smooth_seasonal,0,10.0,True
smooth_001,2022-10-30,121.20237758767675,smooth_seasonal,0,10.0,True
smooth_001,2022-10-31,111.54158141376386,smooth_seasonal,0,10.0,True
smooth_001,2022-11-01,116.26898337292252,smooth_seasonal,0,10.0,True
smooth_001,2022-11-02,118.55939684467161,smooth_seasonal,0,10.0,True
smooth_001,2022-11-03,118.44126829088385,smooth_seasonal,0,10.0,True
smooth_001,2022-11-04,121.91693442817402,smooth_seasonal,0,10.0,True
smooth_001,2022-11-05,128.60606540075833,smooth_seasonal,0,10.0,True
smooth_001,2022-11-06,121.56099289371907,smooth_seasonal,0,10.0,True
smooth_001,2022-11-07,119.81345053855667,smooth_seasonal,0,10.0,True
smooth_001,2022-11-08,113.5010755375754,smooth_seasonal,0,10.0,True
smooth_001,2022-11-09,112.67889909193262,smooth_seasonal,0,10.0,True
smooth_001,2022-11-10,119.51208599954761,smooth_seasonal,0,10.0,True
smooth_001,2022-11-11,116.92156221262536,smooth_seasonal,0,10.0,True
smooth_001,2022-11-12,127.43074950141991,smooth_seasonal,0,10.0,True
smooth_001,2022-11-13,131.02925714820347,smooth_seasonal,0,10.0,True
smooth_001,2022-11-14,107.22234664227925,smooth_seasonal,0,10.0,True
smooth_001,2022-11-15,113.49703147835376,smooth_seasonal,0,10.0,True
smooth_001,2022-11-16,116.55690377399412,smooth_seasonal,0,10.0,True
smooth_001,2022-11-17,122.92279871875395,smooth_seasonal,0,10.0,True
smooth_001,2022-11-18,122.66511662307889,smooth_seasonal,0,10.0,True
smooth_001,2022-11-19,124.65149353418586,smooth_seasonal,0,10.0,True
smooth_001,2022-11-20,124.06204942320339,smooth_seasonal,0,10.0,True
smooth_001,2022-11-21,111.93925798583052,smooth_seasonal,0,10.0,True
smooth_001,2022-11-22,116.6524636772197,smooth_seasonal,0,10.0,True
smooth_001,2022-11-23,126.01425750638126,smooth_seasonal,0,10.0,True
smooth_001,2022-11-24,123.05121182203753,smooth_seasonal,0,10.0,True
smooth_001,2022-11-25,128.00108797329554,smooth_seasonal,0,10.0,True
smooth_001,2022-11-26,134.8051442015879,smooth_seasonal,0,10.0,True
smooth_001,2022-11-27,126.60893315299506,smooth_seasonal,0,10.0,True
smooth_001,2022-11-28,115.20900035284284,smooth_seasonal,0,10.0,True
smooth_001,2022-11-29,119.62726318750146,smooth_seasonal,0,10.0,True
smooth_001,2022-11-30,114.90644690034121,smooth_seasonal,0,10.0,True
smooth_001,2022-12-01,116.07806502800989,smooth_seasonal,0,10.0,True
smooth_001,2022-12-02,128.98176771036756,smooth_seasonal,0,10.0,True
smooth_001,2022-12-03,131.5496708877028,smooth_seasonal,0,10.0,True
smooth_001,2022-12-04,125.1289668785174,smooth_seasonal,0,10.0,True
smooth_001,2022-12-05,119.57094025148167,smooth_seasonal,0,10.0,True
smooth_001,2022-12-06,117.80793139648401,smooth_seasonal,0,10.0,True
smooth_001,2022-12-07,119.90756054211627,smooth_seasonal,0,10.0,True
smooth_001,2022-12-08,126.75856884546187,smooth_seasonal,0,10.0,True
smooth_001,2022-12-09,128.86476800966963,smooth_seasonal,0,10.0,True
smooth_001,2022-12-10,127.69951189977135,smooth_seasonal,0,10.0,True
smooth_001,2022-12-11,123.00605697634487,smooth_seasonal,0,10.0,True
smooth_001,2022-12-12,113.87724675742548,smooth_seasonal,0,10.0,True
smooth_001,2022-12-13,110.72993761650898,smooth_seasonal,0,10.0,True
smooth_001,2022-12-14,123.60937082017966,smooth_seasonal,0,10.0,True
smooth_001,2022-12-15,129.08560192976097,smooth_seasonal,0,10.0,True
smooth_001,2022-12-16,130.0164398182742,smooth_seasonal,0,10.0,True
smooth_001,2022-12-17,122.12422266976172,smooth_seasonal,0,10.0,True
smooth_001,2022-12-18,128.32450186949006,smooth_seasonal,0,10.0,True
smooth_001,2022-12-19,110.525120390293,smooth_seasonal,0,10.0,True
smooth_001,2022-12-20,120.20965272565405,smooth_seasonal,0,10.0,True
smooth_001,2022-12-21,125.55038880520219,smooth_seasonal,0,10.0,True
smooth_001,2022-12-22,124.04089378559873,smooth_seasonal,0,10.0,True
smooth_001,2022-12-23,128.60392770175787,smooth_seasonal,0,10.0,True
smooth_001,2022-12-24,133.13531377283422,smooth_seasonal,0,10.0,True
smooth_001,2022-12-25,133.45560870748434,smooth_seasonal,0,10.0,True
smooth_001,2022-12-26,117.04950417387701,smooth_seasonal,0,10.0,True
smooth_001,2022-12-27,120.69275389833952,smooth_seasonal,0,10.0,True
smooth_001,2022-12-28,124.63449399858204,smooth_seasonal,0,10.0,True
smooth_001,2022-12-29,125.95705705023123,smooth_seasonal,0,10.0,True
smooth_001,2022-12-30,136.54948253287608,smooth_seasonal,0,10.0,True
smooth_001,2022-12-31,138.9622872685823,smooth_seasonal,0,10.0,True
smooth_001,2023-01-01,132.2814174965211,smooth_seasonal,0,10.0,True
smooth_001,2023-01-02,119.82237379455039,smooth_seasonal,0,10.0,True
